201208172_T-14-21-10_Dive_01_123.jpg
x,y,label
385,302,2
119,116,6
366,470,2
284,452,6
45,720,6
197,665,6
408,1212,4
382,1182,2
308,1368,6
147,1236,6
724,291,4
624,26,4
418,454,2
481,429,2
627,624,4
645,793,4
719,1068,4
675,1198,4
466,1449,2
576,1250,4
1175,99,6
993,311,4
1025,366,4
1071,488,4
1205,723,4
1068,796,4
1210,1141,6
1000,1178,7
1008,1290,6
1170,1415,6
1285,138,6
1301,90,6
1589,415,7
1295,393,7
1450,711,2
1234,872,2
1459,1192,6
1345,1174,6
1320,1395,6
1567,1310,6
1753,120,6
1895,171,4
1762,482,4
1831,369,4
1762,835,2
1801,645,4
2012,1045,4
1729,1169,4
1865,1326,6
1723,1368,6
