201208172_T-15-12-18_Dive_01_153.jpg
x,y,label
253,259,0
368,306,4
17,484,3
310,318,3
384,627,7
255,625,4
179,960,2
260,1074,7
70,1261,2
36,1261,6
741,29,7
715,47,7
699,564,4
583,328,4
723,733,7
558,680,7
443,1030,7
483,1143,4
495,1364,4
761,1410,6
874,304,4
922,303,7
823,472,4
968,514,3
848,838,6
1030,774,4
853,1007,6
1205,1067,4
849,1405,4
1184,1225,6
1563,224,4
1576,12,6
1359,610,1
1519,450,4
1445,645,1
1558,653,4
1428,1179,6
1375,970,4
1409,1358,4
1438,1480,4
1760,58,7
1786,306,4
1972,598,4
1713,505,4
1830,617,4
1753,667,2
1874,1131,4
1997,1020,4
1767,1249,2
1846,1359,7
