201208172_T-14-18-29_Dive_01_118.jpg
x,y,label
241,199,1
288,33,4
172,429,7
298,324,7
120,829,0
290,625,3
214,1086,6
304,984,3
191,1474,6
22,1466,4
667,183,7
767,102,0
656,390,0
487,508,0
687,855,6
482,731,6
655,1114,6
443,993,6
813,1445,6
479,1361,6
894,40,6
1058,168,6
951,573,6
1180,597,6
1023,706,6
1098,752,6
924,1119,6
869,1202,6
1058,1484,6
1143,1392,6
1261,150,1
1349,65,6
1484,322,0
1616,364,0
1266,736,6
1264,749,6
1576,976,0
1607,1013,0
1558,1252,0
1245,1365,0
1643,147,1
1759,182,1
1861,492,1
1788,340,1
1928,705,0
1676,910,0
1779,1105,0
1806,1210,4
1895,1502,4
1791,1234,1
