201208172_T-14-25-16_Dive_01_130.jpg
x,y,label
93,105,4
133,164,4
318,512,4
267,547,4
135,782,7
234,636,2
183,943,4
332,1210,6
132,1523,6
336,1335,4
697,35,4
779,68,4
577,419,4
661,535,6
711,703,6
467,896,1
479,994,4
539,924,4
455,1370,6
762,1311,6
875,98,4
902,200,4
1088,555,4
1080,454,6
1178,777,4
982,754,4
1215,996,4
1170,922,4
1166,1251,4
984,1467,6
1486,307,4
1261,177,4
1566,366,1
1616,388,4
1630,704,1
1283,833,4
1472,1193,6
1440,966,6
1424,1442,6
1452,1334,6
1929,209,6
2029,107,6
2024,591,0
1669,530,0
1960,682,6
1804,783,6
2028,1103,4
1849,998,6
1640,1404,6
1919,1375,6
