201208172_T-15-05-51_Dive_01_143.jpg
x,y,label
29,217,6
165,193,6
118,459,6
336,354,6
102,862,6
54,749,6
128,1177,4
252,1020,4
13,1242,4
241,1398,4
495,296,6
450,125,3
800,466,6
756,467,6
649,902,6
698,711,6
529,1182,1
580,998,6
753,1309,1
733,1263,4
905,206,4
1188,99,6
1116,560,6
1224,507,4
1107,686,6
830,630,6
976,1115,1
1069,969,4
1152,1358,1
1191,1237,4
1631,93,6
1472,268,7
1481,591,4
1228,504,4
1576,806,4
1517,893,7
1545,1009,6
1568,954,6
1307,1498,4
1334,1493,4
1667,179,6
1934,171,6
1882,351,4
1919,404,4
1794,678,4
1886,691,4
1974,1021,4
1727,1218,6
1762,1446,7
1757,1303,4
