201208172_T-12-46-15_Dive_01_017.jpg
x,y,label
364,1019,4
478,244,4
1425,621,7
1020,205,4
2008,304,4
1430,1395,4
853,1261,2
1857,175,4
17,565,4
1810,1383,4
1384,854,4
411,587,4
1941,320,4
1853,700,2
670,1456,4
627,376,4
1429,1036,4
798,1423,6
734,1219,2
845,287,4
1455,225,2
1804,933,4
1235,394,2
898,269,4
606,912,4
1897,597,4
216,916,7
525,1211,4
1359,1399,4
596,1203,4
1473,814,4
445,572,4
679,1327,4
1662,593,2
1330,1196,4
411,1241,4
1370,1474,4
1630,779,2
1151,643,2
687,1422,4
1264,1274,4
1884,1048,4
528,712,4
1742,1211,4
829,817,4
936,317,4
1654,1294,7
1542,435,4
1107,1277,4
1045,323,4
