201208172_T-13-22-18_Dive_01_070.jpg
x,y,label
15,187,2
401,59,6
81,377,4
382,332,6
278,781,6
377,672,2
84,1194,6
347,1082,6
67,1435,6
227,1307,7
821,154,4
508,142,6
532,503,6
573,424,6
637,700,4
630,885,4
585,1140,6
514,1215,6
558,1408,4
571,1274,2
1192,19,6
1144,116,6
934,361,6
829,492,6
829,899,7
890,697,4
977,949,4
953,923,4
947,1351,4
1074,1279,4
1515,98,6
1325,172,6
1244,580,4
1332,574,6
1457,882,4
1320,917,0
1386,1124,4
1316,1185,1
1546,1518,4
1569,1316,4
1776,143,2
1639,59,2
2026,527,2
1761,570,7
1938,619,4
2029,775,2
1787,1102,2
1875,1051,1
1989,1452,4
1733,1247,7
