201208172_T-12-52-20_Dive_01_029.jpg
x,y,label
1464,318,2
374,1397,6
1898,479,4
583,391,4
839,93,4
1785,1460,4
755,626,7
235,1362,6
2020,309,4
118,198,4
531,614,4
219,402,0
1884,1060,4
1731,217,4
258,77,4
1231,1468,6
1272,1220,6
1640,1456,4
1419,1059,3
33,1088,6
891,307,4
1024,1245,2
43,1343,6
1819,697,4
1778,1000,4
118,1183,6
1517,890,0
798,1480,4
374,49,4
292,874,6
1833,1053,4
823,973,3
1834,278,4
1852,661,4
901,1092,4
298,796,3
484,978,3
30,605,4
271,289,0
893,609,4
1671,871,4
893,1248,4
755,1251,4
1042,324,4
1319,732,0
364,369,0
631,1237,6
1135,560,1
324,527,4
1072,1108,0
