201208172_T-13-23-27_Dive_01_072.jpg
x,y,label
401,11,4
345,120,4
415,544,4
259,593,7
234,807,7
19,797,7
360,1033,4
377,981,4
126,1408,4
51,1280,4
637,266,4
760,197,4
677,385,4
527,541,4
669,719,4
498,833,4
691,1002,4
490,1175,4
792,1350,4
737,1421,4
991,73,4
1082,70,4
1184,500,4
999,448,4
880,899,4
947,695,4
845,1191,4
1215,1002,4
1100,1369,4
1110,1523,6
1291,194,2
1589,269,7
1550,352,4
1235,556,4
1407,815,4
1253,757,4
1297,945,4
1560,1043,4
1344,1253,4
1385,1447,6
1865,74,4
1977,60,4
2034,613,4
1914,365,4
1850,697,4
1804,830,4
2016,1105,2
2023,1168,4
1732,1239,4
1922,1375,2
