201208172_T-14-20-04_Dive_01_121.jpg
x,y,label
341,169,6
340,21,6
60,572,2
90,339,6
261,913,1
208,823,6
392,1171,4
370,1003,4
231,1516,4
188,1354,4
548,187,6
795,115,6
761,518,6
819,425,6
671,624,4
755,629,4
777,1118,1
448,1081,4
807,1490,0
563,1231,4
1055,206,4
990,292,4
829,314,2
978,333,6
822,707,4
840,851,6
1068,966,0
909,983,6
1226,1489,4
1079,1355,1
1612,171,6
1367,22,2
1291,315,4
1534,521,4
1270,758,4
1312,786,4
1511,1017,6
1272,1140,0
1484,1442,6
1239,1372,4
1857,187,6
1695,247,6
1775,533,4
1701,595,4
1942,662,4
1813,741,4
1748,1189,4
1932,1129,6
2008,1379,6
1805,1441,4
