201208172_T-14-13-20_Dive_01_108.jpg
x,y,label
209,237,6
385,136,6
316,504,6
274,452,6
185,839,6
412,902,6
385,1122,6
295,1197,6
286,1338,4
180,1496,4
562,163,4
559,125,4
665,585,4
779,525,4
471,782,2
464,875,4
600,1090,6
799,1107,6
476,1338,6
467,1410,6
1026,166,4
965,19,4
1165,498,4
1105,336,4
972,758,4
1030,641,4
1170,949,4
858,1215,6
914,1251,6
864,1316,6
1330,26,7
1242,120,0
1491,375,0
1447,382,0
1366,803,4
1482,839,6
1510,1092,4
1516,934,6
1326,1346,6
1315,1334,6
1824,203,0
1652,141,0
1677,338,0
1635,489,4
1935,674,4
1967,656,2
1853,1035,6
1971,1065,4
1843,1356,4
1989,1268,6
