201208172_T-13-10-47_Dive_01_045.jpg
x,y,label
252,11,4
230,72,2
345,472,4
258,599,4
297,683,6
59,631,6
53,1135,6
274,955,6
79,1241,4
320,1437,2
484,86,4
605,90,4
443,533,4
704,426,6
742,909,6
654,859,6
749,1136,4
439,1050,3
508,1423,2
653,1427,2
1103,61,4
936,143,4
986,526,4
1139,603,4
1021,821,4
1018,731,4
995,1121,7
974,1101,7
1135,1284,4
1041,1332,4
1464,65,4
1591,61,4
1380,396,4
1326,483,4
1437,735,4
1510,788,4
1409,1157,7
1559,1104,6
1432,1443,7
1409,1482,7
1942,257,4
1823,208,4
1854,555,4
1651,346,4
1949,783,4
1786,670,4
1718,1210,6
1880,1186,4
1899,1324,4
1934,1394,4
