201208172_T-13-12-20_Dive_01_048.jpg
x,y,label
137,220,2
174,136,4
280,555,2
269,448,4
22,660,4
154,841,4
90,1097,6
280,970,4
97,1237,6
58,1246,6
499,248,6
542,258,6
432,413,7
453,341,6
670,888,4
580,817,4
431,1217,4
549,970,4
479,1275,2
471,1227,4
1183,129,2
1057,249,2
1072,586,4
964,533,4
1131,879,6
1198,815,6
1125,1012,4
1189,1133,6
953,1327,6
1225,1445,6
1247,10,6
1305,211,4
1612,602,6
1556,389,6
1356,853,4
1241,627,7
1505,952,6
1605,1218,6
1622,1349,6
1583,1477,6
1651,137,1
1723,167,1
1666,407,6
1669,482,6
1970,748,4
1979,708,4
1845,1112,6
1933,1071,4
1946,1377,3
1798,1396,7
