201208172_T-13-14-19_Dive_01_053.jpg
x,y,label
235,64,4
132,288,4
391,559,4
222,460,4
363,636,4
79,886,4
51,1084,6
383,1202,4
214,1431,6
108,1345,4
577,54,4
526,269,4
727,527,4
581,425,2
611,818,4
712,649,6
538,1190,7
753,1211,4
818,1360,4
817,1416,4
1148,280,4
822,39,4
980,490,6
934,324,4
870,742,6
821,829,6
1066,1104,4
852,1166,4
885,1237,4
912,1504,4
1402,162,4
1352,25,4
1435,436,4
1550,405,4
1444,711,4
1299,629,4
1315,942,7
1609,1117,4
1562,1274,4
1602,1389,4
1795,56,4
1686,186,1
1997,419,6
2008,393,6
1873,792,2
1952,779,2
1946,974,2
1867,1177,2
1902,1482,2
2034,1348,4
