201208172_T-13-48-23_Dive_01_088.jpg
x,y,label
136,271,6
239,29,6
356,514,4
413,347,6
344,763,4
69,748,4
184,1044,4
249,1041,4
208,1383,4
156,1475,4
447,293,6
548,54,6
662,452,6
455,454,6
810,718,4
676,759,6
766,1140,4
704,1037,1
464,1280,4
550,1353,7
1157,313,1
1001,244,4
937,568,4
830,347,4
1080,789,4
867,710,4
908,1165,4
1081,1146,2
842,1511,0
950,1377,3
1297,30,4
1480,157,4
1532,582,4
1458,520,4
1233,620,4
1412,863,4
1288,936,4
1555,1206,6
1582,1230,6
1394,1302,6
1887,131,2
1829,32,4
1961,393,6
1781,457,2
2025,849,2
1779,711,6
1770,1023,4
1914,1178,4
1706,1483,6
1976,1391,4
