201208172_T-14-21-47_Dive_01_124.jpg
x,y,label
111,127,6
188,15,6
322,340,4
231,596,4
119,618,4
143,777,4
341,1212,6
186,1123,6
41,1442,6
333,1324,6
518,227,4
560,61,0
551,396,4
649,397,4
600,671,4
735,833,0
681,1216,6
556,1152,6
449,1516,6
425,1476,6
910,268,4
1010,87,4
1219,540,4
1002,603,4
1145,840,4
1194,803,2
858,945,0
1032,1060,4
922,1442,4
872,1276,6
1324,192,4
1374,191,4
1563,585,4
1611,436,4
1362,913,4
1367,755,4
1544,1103,6
1513,1145,6
1322,1387,6
1458,1336,6
1869,250,4
1778,11,4
1655,353,4
1807,542,4
2005,724,6
1639,834,2
1684,1080,6
2032,1212,4
2026,1462,4
1878,1503,6
