201208172_T-12-51-14_Dive_01_027.jpg
x,y,label
896,970,6
1468,94,4
1294,458,4
1058,905,6
2036,1431,6
1693,1297,6
14,1035,4
1567,1104,6
790,559,6
607,681,6
1505,1147,6
1892,191,4
262,1134,2
784,136,2
28,1084,4
688,301,6
1852,1028,6
1728,427,6
98,241,6
1480,353,6
476,1152,4
590,622,6
763,87,2
1429,414,6
1522,1428,6
132,268,6
999,1379,6
1021,1478,6
1814,780,6
781,303,6
1294,262,4
1029,954,6
304,61,4
1638,1110,6
109,1270,6
1028,1265,6
312,197,6
740,519,6
11,1458,2
433,1026,2
634,61,2
1195,156,4
592,1334,6
334,1393,6
712,1110,4
99,371,6
797,954,6
678,366,6
1101,811,6
154,1409,2
