201208172_T-13-51-38_Dive_01_094.jpg
x,y,label
210,13,7
159,199,4
83,380,2
185,546,4
290,814,2
383,719,4
289,1150,4
319,1100,4
70,1438,4
384,1426,2
661,204,7
422,301,7
787,532,3
423,455,4
556,868,7
652,810,3
661,1145,3
439,1154,2
632,1332,7
434,1435,3
849,194,4
941,34,7
877,549,4
1088,485,4
1111,765,4
829,752,7
892,1052,7
1224,1166,7
1047,1325,7
1004,1350,7
1383,154,2
1351,68,7
1242,341,4
1444,395,4
1315,708,2
1541,808,4
1606,939,4
1471,981,4
1265,1248,7
1583,1390,7
1752,115,4
1757,112,4
2006,378,4
1717,583,7
1659,823,2
1664,666,2
1829,1155,2
1700,1051,3
1972,1244,4
1831,1398,4
