201208172_T-15-04-42_Dive_01_140.jpg
x,y,label
386,306,4
90,210,3
368,523,3
332,432,2
166,747,4
205,666,4
190,952,4
13,1107,4
175,1291,4
142,1413,4
599,172,6
568,29,6
541,531,4
767,480,4
684,869,4
661,721,2
554,941,4
683,1141,4
420,1250,4
521,1311,4
870,121,6
907,202,6
1037,457,6
1058,314,6
1066,674,4
994,644,4
889,1082,4
1134,1094,4
1117,1500,6
1126,1364,6
1244,185,6
1358,253,2
1383,324,4
1548,322,4
1237,712,4
1319,779,4
1250,997,4
1463,1046,4
1613,1336,7
1498,1470,6
1651,262,6
1986,164,6
1844,386,2
1865,589,4
1986,806,4
1677,864,4
1634,988,2
1810,1118,7
1899,1394,6
1855,1345,6
