201208172_T-13-18-09_Dive_01_062.jpg
x,y,label
242,186,4
354,261,4
112,607,4
336,608,4
214,677,4
95,741,4
322,1168,4
100,1111,7
295,1242,2
183,1307,2
744,253,4
805,193,4
548,359,4
556,406,4
418,739,2
658,729,2
455,1162,4
707,1000,4
705,1413,4
675,1353,4
1103,25,2
873,308,4
987,349,2
859,462,4
1130,713,2
944,804,7
929,1053,4
1155,1147,7
1062,1504,2
1074,1246,7
1263,172,4
1254,57,2
1391,339,4
1581,435,7
1476,877,4
1307,888,2
1396,958,4
1573,1120,6
1419,1513,6
1499,1239,6
1916,304,7
1889,206,7
1765,491,4
1850,347,7
1825,647,4
1712,847,4
1637,921,4
1684,1158,6
1785,1383,6
1699,1304,6
