201208172_T-13-20-19_Dive_01_066.jpg
x,y,label
336,294,4
400,288,6
218,515,6
20,539,4
86,689,4
210,738,4
275,1004,4
205,1101,3
266,1441,6
359,1456,4
747,295,4
508,113,6
709,359,4
519,430,6
515,694,4
683,730,4
612,1039,7
462,950,4
488,1352,3
653,1247,7
920,273,4
1123,100,0
1168,583,0
1006,589,6
1212,915,4
925,833,4
1095,927,4
1169,927,4
903,1455,4
883,1395,7
1254,74,0
1294,86,7
1487,569,4
1402,449,4
1493,803,4
1406,635,4
1447,1200,4
1236,1009,3
1386,1467,4
1372,1237,2
1830,167,4
1996,181,4
1782,547,4
1900,552,4
1710,736,4
2032,836,4
2030,1029,4
1729,1206,2
1805,1495,4
1795,1380,4
