201208172_T-12-56-51_Dive_01_037.jpg
x,y,label
860,1498,6
1739,627,4
1467,280,4
1886,1015,4
421,47,0
1770,158,4
1728,737,4
380,1145,6
1415,1093,4
1536,1104,4
666,850,2
569,65,0
503,208,4
1500,1503,6
1448,1026,4
1069,863,2
374,1112,6
1071,1049,2
578,338,4
1691,1055,4
1314,1054,4
1149,1491,6
186,447,6
1751,1135,6
1772,954,4
1002,957,2
367,285,4
955,1230,6
1932,193,0
812,1451,6
661,801,2
1212,673,2
1887,1206,6
1628,831,4
502,383,4
1844,376,0
486,1353,6
558,1423,6
550,1395,6
1867,260,0
1126,173,4
699,317,4
1844,486,4
979,422,4
1442,1457,3
1548,1019,4
1501,454,4
254,506,6
63,1380,6
1078,364,7
