201208172_T-13-42-56_Dive_01_078.jpg
x,y,label
305,303,6
305,182,6
206,449,6
287,396,4
13,825,4
379,876,4
291,1012,4
360,1170,6
144,1229,6
399,1305,6
747,283,6
785,46,6
713,462,7
689,357,6
784,842,6
674,877,6
482,1215,6
492,951,6
503,1395,6
574,1324,6
1163,163,6
933,202,6
1173,499,6
1114,582,6
1122,871,4
944,885,4
940,1041,6
876,1186,6
965,1491,6
1204,1284,7
1280,300,6
1607,198,6
1302,610,6
1488,442,6
1439,814,4
1509,866,4
1422,1056,2
1352,1160,4
1556,1439,6
1537,1312,6
1760,292,4
1889,142,4
1805,373,4
1697,456,7
1925,823,4
1645,653,4
1739,1133,4
1747,1217,1
1857,1271,4
1939,1468,4
