201208172_T-12-58-25_Dive_01_040.jpg
x,y,label
1827,577,2
2029,207,6
714,1043,1
1110,1008,1
372,664,3
1647,1346,1
418,1261,0
523,1478,4
359,1181,0
1543,238,7
1139,499,4
2015,1065,1
1847,1186,1
1556,1308,0
928,1088,4
1100,1484,4
626,1129,1
1363,638,4
1296,620,2
1992,900,1
1299,897,4
1365,1392,1
1980,318,6
1719,1319,1
798,1391,4
947,49,1
1649,237,6
1096,256,4
1863,1073,1
489,521,3
50,1298,0
1904,1498,7
1184,497,4
1916,1055,1
322,1309,0
157,897,1
26,783,0
1441,1152,0
14,234,3
1466,605,4
1156,838,4
1599,36,0
895,1121,1
1575,1507,0
1828,355,4
786,777,1
1169,1207,1
1877,132,4
1410,616,4
856,662,4
