201208172_T-13-14-15_Dive_01_052.jpg
x,y,label
214,109,3
188,272,2
281,422,4
277,512,4
257,868,2
29,643,2
306,993,4
191,925,2
346,1426,7
12,1450,2
719,296,6
657,233,4
657,423,4
459,549,4
593,741,4
479,640,4
639,1038,4
491,1087,2
446,1371,7
574,1240,1
1125,83,4
1017,308,4
889,325,6
1086,419,6
996,655,6
1068,884,6
971,1134,6
1095,1164,6
974,1464,4
1225,1322,2
1557,78,2
1489,128,2
1529,548,4
1350,314,4
1259,918,6
1538,812,4
1394,1186,4
1514,995,4
1390,1397,4
1556,1262,4
1929,85,0
1635,15,3
1872,374,0
1889,506,2
1942,807,4
2012,739,4
1746,945,4
1981,1025,4
1742,1450,6
1976,1520,6
