201208172_T-13-52-23_Dive_01_095.jpg
x,y,label
403,203,6
145,14,4
29,492,4
18,379,4
352,691,3
333,888,4
57,1000,4
273,1016,2
365,1245,6
409,1368,6
767,185,4
490,185,4
592,326,4
460,590,6
556,888,6
702,869,6
578,1130,6
736,1041,6
466,1505,6
670,1481,6
1021,185,6
979,98,6
1105,313,4
999,586,4
1150,885,4
900,630,6
926,1032,4
1139,1008,4
1043,1266,4
1057,1464,4
1502,193,4
1408,270,4
1445,545,4
1333,346,1
1255,714,4
1580,762,4
1410,1160,4
1292,935,1
1318,1492,2
1483,1420,4
1854,114,4
1809,197,4
2019,579,6
1730,351,4
1957,765,6
1761,632,6
1803,1151,6
1792,1156,6
1863,1404,6
1889,1344,6
