201208172_T-13-19-07_Dive_01_064.jpg
x,y,label
253,35,4
373,85,4
132,430,4
11,341,4
107,688,6
290,737,6
230,1128,2
288,1162,2
124,1481,2
390,1289,4
528,136,6
480,259,4
809,544,2
445,586,6
603,780,6
647,651,6
601,1025,6
418,1214,2
733,1266,4
627,1514,2
1146,309,6
1175,252,6
853,332,6
940,442,6
1002,919,4
1159,860,6
1113,953,4
896,1083,4
972,1261,4
1049,1419,4
1389,248,3
1452,92,4
1495,404,3
1332,446,6
1355,755,4
1269,888,6
1336,1077,4
1326,1019,4
1396,1319,4
1463,1509,4
2006,44,6
1703,108,4
1757,330,3
2034,397,6
1715,620,7
1930,858,4
1923,1119,4
1645,1196,4
1797,1288,4
1988,1302,4
