201208172_T-14-20-42_Dive_01_122.jpg
x,y,label
157,87,7
179,227,4
177,502,4
367,571,4
314,778,7
256,763,4
184,1204,1
38,1221,0
98,1286,6
55,1358,0
445,75,4
538,84,4
777,496,4
422,615,6
479,852,4
718,837,4
523,1005,6
439,1103,6
539,1341,6
593,1518,4
900,307,4
1059,81,4
862,362,4
949,605,4
890,812,4
1163,699,4
1016,1181,4
1180,1071,4
879,1237,4
850,1383,4
1570,228,6
1380,306,4
1474,373,6
1404,405,4
1312,737,4
1476,779,0
1616,979,4
1466,1155,4
1504,1470,6
1415,1415,6
1881,154,6
1853,179,6
1911,345,2
1642,598,4
2036,690,6
1749,869,6
1769,1131,6
1723,988,6
2008,1340,6
1935,1401,6
