201208172_T-15-14-40_Dive_01_159.jpg
x,y,label
66,277,7
16,228,7
204,529,7
219,575,7
276,914,7
67,764,4
228,954,6
215,991,6
359,1361,6
242,1440,6
763,217,4
495,219,4
488,369,4
565,374,4
582,636,4
441,791,6
470,988,6
629,1175,6
553,1465,6
457,1401,6
1116,59,4
981,248,4
903,345,4
1174,438,4
1000,791,4
870,717,4
853,1070,6
874,1047,6
1037,1304,3
1200,1335,4
1463,123,4
1548,179,7
1341,538,6
1398,355,6
1324,899,4
1630,832,4
1478,1179,4
1363,1032,4
1293,1416,4
1327,1417,4
1815,263,6
1728,274,4
1767,342,3
1700,383,4
1855,899,4
1827,764,4
1663,1100,4
1680,1130,4
1943,1226,6
1659,1447,4
