201208172_T-15-07-45_Dive_01_146.jpg
x,y,label
330,252,4
243,289,4
240,539,4
397,575,4
42,619,4
150,712,0
157,1183,0
389,1112,7
212,1436,0
390,1397,4
458,225,0
701,100,4
463,479,4
540,380,4
807,782,4
428,842,0
653,1198,1
426,1069,4
758,1234,4
703,1232,1
982,199,7
1159,229,6
1048,495,7
1225,359,6
873,622,1
926,820,4
1099,1004,2
958,1037,2
829,1520,0
1031,1257,7
1456,177,6
1320,118,6
1506,486,6
1391,337,6
1392,910,7
1529,625,4
1553,1086,4
1365,937,7
1310,1476,4
1339,1510,4
1908,214,6
1937,131,6
1906,427,4
2023,382,6
1943,703,4
1739,678,4
1907,1112,6
2029,1069,6
1824,1405,4
1906,1523,7
