201208172_T-14-17-13_Dive_01_116.jpg
x,y,label
57,227,4
92,207,4
197,597,4
98,494,2
370,667,4
12,662,4
267,962,4
369,1086,4
75,1377,2
114,1422,4
682,67,4
697,175,4
718,359,6
425,516,4
702,815,4
438,753,4
459,1012,2
524,1221,4
666,1524,2
461,1293,4
1062,40,4
1031,120,4
851,448,6
1071,400,4
1135,834,6
1058,852,6
1011,956,6
1219,1196,6
1226,1275,6
950,1383,4
1242,87,4
1438,140,6
1389,392,4
1239,477,6
1444,919,7
1564,659,4
1318,1039,4
1562,961,4
1364,1350,4
1608,1407,4
2017,115,6
1664,277,4
1947,553,4
1774,313,4
1716,644,7
1825,683,2
1745,1141,4
1838,1066,4
2026,1473,4
1794,1318,4
