201208172_T-12-50-10_Dive_01_025.jpg
x,y,label
1560,218,6
744,746,6
378,423,4
1404,548,6
256,344,4
1538,439,6
2023,26,6
1634,1248,0
1812,1002,0
1757,1473,1
1637,155,6
1165,787,6
1024,243,6
135,1099,6
865,17,6
1463,38,6
2031,865,4
1321,1275,4
137,238,4
1136,445,6
1715,1221,0
265,369,4
979,159,6
798,1047,6
671,1018,6
1137,1489,6
507,523,3
589,496,6
707,1098,6
1707,406,2
1829,555,6
506,686,6
1523,10,6
1178,938,6
801,204,6
716,1353,6
151,750,4
1300,754,6
329,499,4
823,906,6
142,1524,6
827,660,2
200,464,4
1291,931,6
1325,188,6
1723,854,6
478,616,6
1040,515,6
1645,204,6
1756,574,6
