201208172_T-14-25-49_Dive_01_131.jpg
x,y,label
144,39,3
190,95,3
412,334,6
376,567,6
247,673,6
182,683,6
152,1211,6
32,1041,6
124,1311,6
102,1524,4
539,26,6
800,165,6
626,369,4
682,567,4
776,852,6
509,870,6
616,1028,6
799,1088,6
444,1416,6
446,1333,6
973,273,6
1007,171,4
982,569,6
1195,365,6
1120,772,4
1009,745,1
948,1105,6
1092,1121,6
894,1391,4
891,1299,4
1251,268,7
1451,25,4
1300,416,4
1533,473,4
1512,669,6
1553,860,6
1350,1081,6
1493,1203,6
1411,1255,4
1293,1417,4
2036,300,0
1905,288,4
1653,376,4
1715,343,4
1949,726,4
1700,712,3
1998,1158,4
1814,980,6
1642,1466,4
2019,1306,4
